identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone
24835,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
24836,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
24837,5,0.5,0.4,2,2,1.0,0,0,0,0,0,0
24838,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
24839,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
24840,5,0.25,0.4,2,2,1.0,0,0,0,0,0,0
24841,5,0.25,0.2,2,2,1.0,0,0,0,0,0,0
24842,4,0.3333333333333333,0.25,1,1,1.0,0,0,0,0,0,0
24843,4,0.3333333333333333,0.25,1,1,1.0,0,0,0,0,0,0
24844,4,0.3333333333333333,0.25,2,3,1.0,0,0,0,0,0,0
24845,4,0.3333333333333333,0.25,2,3,1.0,0,0,0,0,0,0
24846,4,0.3333333333333333,0.25,2,1,1.0,0,0,0,0,0,0
24847,4,0.3333333333333333,0.25,2,1,1.0,0,0,0,0,0,0
24848,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
24849,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
24850,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
24851,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
24852,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
24853,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
24854,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
24855,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
24856,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
24857,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
24858,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
24859,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
24860,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
24861,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
24862,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
24863,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,1,0
24864,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,1,0
24865,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
24866,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
24867,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
24868,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
24869,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
24870,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
24871,3,0.5,0.3333333333333333,1,2,1.0,0,0,0,0,0,0
24872,3,0.5,0.3333333333333333,1,0,1.0,0,0,0,0,0,0
24873,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24874,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24875,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24876,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24877,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24878,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24879,3,0.5,0.3333333333333333,1,1,1.0,0,0,1,0,0,0
24880,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,1,0,0
24881,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,1,0,0
24882,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
24883,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
24884,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
24885,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,1,0
24886,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24887,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24888,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24889,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24890,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24891,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24892,3,0.5,0.3333333333333333,1,2,1.0,0,0,0,0,0,0
24893,3,0.5,0.3333333333333333,1,0,1.0,0,0,0,0,0,0
24894,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24895,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24896,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24897,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24898,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24899,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
24900,3,0.5,0.3333333333333333,1,1,1.0,0,0,1,0,0,0
24901,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,1,0,0
24902,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,1,0,0
24903,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
24904,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
24905,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
24906,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,1,0
24907,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24908,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24909,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24910,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24911,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24912,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
24913,3,0.5,0.3333333333333333,2,4,1.0,0,0,0,0,0,0
24914,3,0.5,0.3333333333333333,2,4,1.0,0,0,0,0,0,0
24915,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
24916,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24917,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24918,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24919,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24920,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24921,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24922,3,0.5,0.3333333333333333,2,3,1.0,0,0,1,0,0,0
24923,3,0.5,0.3333333333333333,2,3,1.0,0,0,1,0,0,0
24924,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,1,0,0
24925,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,1,0,0
24926,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
24927,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
24928,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
24929,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
24930,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
24931,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
24932,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24933,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24934,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24935,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24936,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24937,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24938,3,0.5,0.3333333333333333,2,4,1.0,0,0,0,0,0,0
24939,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
24940,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24941,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24942,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24943,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24944,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24945,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
24946,3,0.5,0.3333333333333333,2,3,1.0,0,0,1,0,0,0
24947,3,0.5,0.3333333333333333,2,3,1.0,0,0,1,0,0,0
24948,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,1,0,0
24949,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,1,0,0
24950,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
24951,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
24952,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
24953,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
24954,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
24955,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
24956,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24957,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24958,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24959,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24960,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24961,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
24962,3,0.5,0.3333333333333333,2,0,1.0,0,0,0,0,0,0
24963,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24964,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24965,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24966,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24967,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24968,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24969,3,0.5,0.3333333333333333,2,1,1.0,0,0,1,0,0,0
24970,3,0.5,0.3333333333333333,2,1,1.0,0,0,1,0,0,0
24971,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,1,0,0
24972,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,1,0,0
24973,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
24974,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
24975,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
24976,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,1,0
24977,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
24978,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
24979,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
24980,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
24981,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
24982,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
24983,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24984,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24985,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24986,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24987,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24988,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
24989,3,0.5,0.3333333333333333,2,1,1.0,0,0,1,0,0,0
24990,3,0.5,0.3333333333333333,2,1,1.0,0,0,1,0,0,0
24991,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,1,0,0
24992,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,1,0,0
24993,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
24994,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
24995,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
24996,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,1,0
24997,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
24998,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
24999,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
25000,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
25001,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
25002,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
25003,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25004,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25005,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25006,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25007,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25008,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25009,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25010,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25011,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25012,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25013,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25014,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25015,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25016,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25017,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25018,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25019,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25020,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25021,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25022,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25023,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25024,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25025,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25026,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25027,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25028,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25029,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25030,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25031,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25032,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25033,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25034,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25035,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25036,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25037,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25038,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25039,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25040,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25041,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25042,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25043,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25044,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25045,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25046,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25047,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25048,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25049,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25050,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25051,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25052,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25053,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25054,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25055,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25056,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25057,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25058,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25059,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25060,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25061,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25062,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25063,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25064,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25065,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25066,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25067,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25068,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25069,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25070,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25071,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
25072,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25073,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25074,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25075,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25076,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25077,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25078,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25079,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25080,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25081,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25082,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25083,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25084,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25085,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25086,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25087,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
25088,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25089,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
25090,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25091,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
25092,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25093,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
25094,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25095,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25096,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25097,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25098,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
25099,3,0.5,0.3333333333333333,1,1,1.0,0,0,1,0,0,0
25100,3,0.5,0.3333333333333333,2,2,1.0,0,0,2,0,0,0
25101,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,1,0,0
25102,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
25103,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
25104,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
25105,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,1,0
25106,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,1,0
25107,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25108,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25109,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25110,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25111,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25112,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25113,3,0.5,0.3333333333333333,1,1,1.0,0,0,1,0,0,0
25114,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,1,0,0
25115,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
25116,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
25117,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
25118,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,1,0
25119,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,1,0
25120,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25121,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25122,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25123,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25124,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25125,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
25126,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,2,0,0
25127,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
25128,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
25129,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
25130,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
25131,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
25132,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25133,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25134,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25135,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25136,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25137,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25138,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
25139,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
25140,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
25141,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
25142,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
25143,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25144,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25145,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25146,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25147,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25148,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
25149,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
25150,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
25151,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
25152,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
25153,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25154,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25155,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25156,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25157,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25158,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
25159,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
25160,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
25161,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25162,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25163,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25164,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25165,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25166,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
25167,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
25168,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25169,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25170,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25171,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25172,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
25173,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,2,0
25174,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25175,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25176,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25177,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25178,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25179,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25180,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25181,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25182,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25183,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25184,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25185,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
25186,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25187,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25188,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25189,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25190,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25191,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25192,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25193,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25194,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25195,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25196,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25197,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25198,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25199,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
25200,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
