identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone,HOMO,LUMO
2862,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-10.7104,-7.01673
2863,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.1251,-7.21075
2864,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.0032,-7.23143
2865,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.0876,-7.22816
2866,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-10.97,-7.0317
2867,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-10.9197,-6.98979
2868,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.9365,-7.10218
2869,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.859,-7.06707
2870,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.8848,-6.84993
2871,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.1297,-6.53699
2872,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.9218,-7.05183
2873,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.8968,-7.11769
2874,3,0.0,0.6666666666666666,2,2,0.8333333333333334,0,0,0,0,0,0,-11.7651,-7.27061
2875,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-11.3074,-7.19306
2876,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-11.3306,-7.12775
2877,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-11.3257,-7.18789
2878,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.0729,-7.36014
2879,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.0242,-7.3283
2880,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,0,-10.5194,-6.4023
2881,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,0,-10.5259,-6.80312
2882,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0,-11.9605,-7.42463
2883,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.4979,-7.31524
2884,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.484,-7.25755
2885,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.4974,-7.31524
2886,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.5738,-7.25646
2887,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.3251,-7.15578
2888,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.1202,-7.17701
2889,2,0.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.8601,-9.70331
2890,2,0.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.9165,-9.60154
2891,2,0.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.8441,-9.60508
2892,2,0.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.9864,-9.54875
2893,2,0.0,0.5,1,1,0.75,0,0,0,0,0,0,-14.4503,-10.3194
2894,2,0.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.9848,-10.1338
2895,2,0.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.8737,-10.0418
2896,2,0.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.9537,-9.86631
2897,2,0.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.969,-10.1286
2898,2,0.0,0.5,2,3,0.75,0,0,0,0,0,0,-12.1513,-7.52477
2899,2,0.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.8783,-7.33783
2900,2,0.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.4555,-6.95823
2901,2,0.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.8353,-7.24612
2902,2,0.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.8617,-7.30163
2903,2,0.0,0.5,2,3,0.75,0,0,0,0,0,0,-12.1804,-7.30844
2904,2,0.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.7972,-7.16014
2905,2,0.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.7711,-7.11877
2906,2,0.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.5235,-6.91578
2907,2,0.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.8296,-7.2151
2908,2,0.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.6598,-8.08804
2909,2,0.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.6617,-8.03226
2910,2,0.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.7251,-8.09648
2911,2,0.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.7159,-8.09975
2912,2,0.0,0.5,2,1,0.75,0,0,0,0,0,0,-13.1178,-8.27635
2913,2,0.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.7162,-8.12913
2914,2,0.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.6073,-8.04451
2915,2,0.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.6982,-8.01104
2916,2,0.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.6813,-8.12614
2917,2,0.0,0.5,2,1,0.75,0,0,0,0,0,0,-13.1877,-8.41785
2918,2,0.0,0.5,2,2,0.75,1,0,0,0,0,0,-13.068,-7.95253
2919,2,0.0,0.5,2,2,0.75,1,0,0,0,0,0,-13.0922,-8.3422
2920,2,0.0,0.5,2,2,0.75,1,0,0,0,0,0,-12.9872,-8.1226
2921,2,0.0,0.5,2,2,0.75,1,0,0,0,0,0,-12.893,-8.30737
2922,2,0.0,0.5,2,2,0.75,0,0,1,0,0,0,-12.8187,-7.88695
2923,2,0.0,0.5,2,2,0.75,0,0,0,1,0,0,-12.228,-7.43987
2924,2,0.0,0.5,2,2,0.75,0,1,0,0,0,0,-12.5417,-7.91797
2925,2,0.0,0.5,2,2,0.75,0,1,0,0,0,0,-12.6057,-8.05512
2926,2,0.0,0.5,2,2,0.75,0,1,0,0,0,0,-12.6522,-7.87416
2927,2,0.0,0.5,2,2,0.75,0,0,0,0,1,0,-12.4528,-7.66246
2928,2,0.0,0.5,2,2,0.75,0,0,0,0,1,0,-12.4106,-7.72749
2929,2,0.0,0.5,2,2,0.75,0,0,0,0,0,1,-12.3532,-7.72858
2930,2,0.0,0.5,2,2,0.75,0,0,0,0,0,1,-12.2723,-7.70083
2931,2,0.0,0.5,2,2,0.75,0,0,0,0,0,1,-12.3265,-7.75906
2932,2,0.0,0.5,2,2,0.75,0,0,0,0,0,1,-12.4468,-7.74681
2933,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.5502,-7.79008
2934,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.4903,-7.82954
2935,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.5328,-7.79198
2936,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.745,-8.09811
2937,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.5377,-8.10709
2938,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.7232,-8.10029
2939,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.6206,-7.80369
2940,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.5137,-7.7264
2941,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.5891,-7.80124
2942,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.7406,-7.96913
2943,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.6919,-7.85294
2944,2,0.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.6016,-7.97076
2945,2,0.0,0.5,2,2,1.0,0,0,1,0,0,1,-12.471,-7.53865
2946,2,0.0,0.5,2,2,1.0,0,0,1,0,0,1,-12.3556,-7.53565
2947,2,0.0,0.5,2,2,1.0,0,0,1,0,0,1,-12.4027,-7.56531
2948,2,0.0,0.5,2,2,1.0,0,0,1,0,0,1,-12.4655,-7.65239
2949,2,0.0,0.5,2,2,1.0,0,0,0,1,0,1,-11.8955,-7.2151
2950,2,0.0,0.5,2,2,1.0,0,0,0,1,0,1,-11.8024,-7.22517
2951,2,0.0,0.5,2,2,1.0,0,0,0,1,0,1,-11.8601,-7.32096
2952,2,0.0,0.5,2,2,1.0,0,0,0,1,0,1,-11.8723,-7.32558
2953,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.2122,-7.76477
2954,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.1768,-7.70518
2955,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.2421,-7.76423
2956,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.1616,-7.79743
2957,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.1319,-7.7147
2958,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.1289,-7.81158
2959,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.1923,-7.80124
2960,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.1091,-7.74709
2961,2,0.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.2225,-7.80913
2962,2,0.0,0.5,2,2,1.0,0,0,0,0,1,1,-12.0585,-7.52232
2963,2,0.0,0.5,2,2,1.0,0,0,0,0,1,1,-12.0125,-7.55198
2964,2,0.0,0.5,2,2,1.0,0,0,0,0,1,1,-12.0661,-7.50327
2965,2,0.0,0.5,2,2,1.0,0,0,0,0,1,1,-12.0715,-7.57266
2966,2,0.0,0.5,2,2,1.0,0,0,0,0,1,1,-12.0057,-7.40749
2967,2,0.0,0.5,2,2,1.0,0,0,0,0,1,1,-11.9896,-7.48422
2968,2,0.0,0.5,2,2,1.0,0,0,0,0,1,1,-12.0925,-7.48667
2969,2,0.0,0.5,2,2,1.0,0,0,0,0,1,1,-12.0342,-7.55987
2970,2,0.0,0.5,2,2,1.0,0,0,0,0,0,2,-11.9031,-7.53565
2971,2,0.0,0.5,2,2,1.0,0,0,0,0,0,2,-11.9798,-7.58491
2972,2,0.0,0.5,2,2,1.0,0,0,0,0,0,2,-11.976,-7.64586
2973,2,0.0,0.5,2,2,1.0,0,0,0,0,0,2,-11.8802,-7.57538
2974,2,0.0,0.5,2,2,1.0,0,0,0,0,0,2,-11.8914,-7.51334
2975,2,0.0,0.5,2,2,1.0,0,0,0,0,0,2,-11.9542,-7.59797
2976,1,0.0,1.0,1,2,1.0,0,0,0,0,0,1,-15.4359,-9.86767
2977,1,0.0,1.0,1,2,1.0,0,0,0,0,0,1,-15.2667,-9.6595
2978,1,0.0,1.0,1,0,1.0,0,0,0,0,0,1,-16.7951,-11.3586
2979,1,0.0,1.0,1,0,1.0,0,0,0,0,0,1,-16.6512,-11.2111
2980,1,0.0,1.0,1,1,0.6666666666666666,0,0,0,0,0,1,-16.2877,-10.266
2981,1,0.0,1.0,1,1,0.6666666666666666,0,0,0,0,0,1,-15.7837,-10.3681
2982,1,0.0,1.0,1,1,0.6666666666666666,0,0,0,0,0,1,-15.7785,-10.2005
2983,1,0.0,1.0,1,1,0.6666666666666666,0,0,0,0,0,1,-15.8234,-10.1787
2984,1,0.0,1.0,1,1,1.0,1,0,0,0,0,1,-16.5086,-10.9052
2985,1,0.0,1.0,1,1,1.0,1,0,0,0,0,1,-16.5764,-10.6644
2986,1,0.0,1.0,1,1,1.0,1,0,0,0,0,1,-16.6221,-10.7964
2987,1,0.0,1.0,1,1,1.0,1,0,0,0,0,1,-16.8381,-11.7453
2988,1,0.0,1.0,1,1,1.0,1,0,0,0,0,1,-16.8482,-11.625
2989,1,0.0,1.0,1,1,1.0,1,0,0,0,0,1,-16.8569,-11.4791
2990,1,0.0,1.0,1,1,1.0,0,1,0,0,0,1,-15.987,-10.7292
2991,1,0.0,1.0,1,1,1.0,0,1,0,0,0,1,-15.7951,-10.5871
2992,1,0.0,1.0,1,1,1.0,0,1,0,0,0,1,-15.8267,-10.5626
2993,1,0.0,1.0,1,1,1.0,0,1,0,0,0,1,-15.8539,-10.7744
2994,1,0.0,1.0,1,1,1.0,0,1,0,0,0,1,-15.7355,-10.5482
2995,1,0.0,1.0,1,1,1.0,0,1,0,0,0,1,-15.8765,-10.7382
2996,1,0.0,1.0,1,1,1.0,0,0,0,0,1,1,-15.7989,-10.4356
2997,1,0.0,1.0,1,1,1.0,0,0,0,0,1,1,-15.6716,-10.2328
2998,1,0.0,1.0,1,1,1.0,0,0,0,0,0,2,-15.3674,-10.2222
2999,1,0.0,1.0,1,1,1.0,0,0,0,0,0,2,-15.3255,-10.2437
3000,1,0.0,1.0,1,1,1.0,0,0,0,0,0,2,-15.209,-10.0421
3001,1,0.0,1.0,2,4,1.0,0,0,0,0,0,1,-12.5045,-6.68094
3002,1,0.0,1.0,2,4,1.0,0,0,0,0,0,1,-12.6283,-6.83741
3003,1,0.0,1.0,2,4,1.0,0,0,0,0,0,1,-12.6318,-6.58189
3004,1,0.0,1.0,2,2,1.0,0,0,0,0,0,1,-13.9643,-7.96859
3005,1,0.0,1.0,2,2,1.0,0,0,0,0,0,1,-13.652,-7.53429
3006,1,0.0,1.0,2,3,0.3333333333333333,0,0,0,0,0,0,-13.8443,-7.83852
3007,1,0.0,1.0,2,3,0.6666666666666666,0,0,0,0,0,1,-13.1031,-7.04939
3008,1,0.0,1.0,2,3,0.6666666666666666,0,0,0,0,0,1,-13.1951,-7.43497
3009,1,0.0,1.0,2,3,0.6666666666666666,0,0,0,0,0,1,-13.249,-7.51824
3010,1,0.0,1.0,2,3,0.6666666666666666,0,0,0,0,0,1,-12.9102,-7.12095
3011,1,0.0,1.0,2,3,1.0,1,0,0,0,0,1,-13.8234,-8.106
3012,1,0.0,1.0,2,3,1.0,1,0,0,0,0,1,-13.5192,-7.47851
3013,1,0.0,1.0,2,3,1.0,1,0,0,0,0,1,-13.3894,-7.48885
3014,1,0.0,1.0,2,3,1.0,1,0,0,0,0,1,-13.8811,-7.65348
3015,1,0.0,1.0,2,3,1.0,1,0,0,0,0,1,-13.3861,-7.45239
3016,1,0.0,1.0,2,3,1.0,1,0,0,0,0,1,-13.7064,-7.80042
3017,1,0.0,1.0,2,3,1.0,0,1,0,0,0,1,-12.9926,-7.3381
3018,1,0.0,1.0,2,3,1.0,0,1,0,0,0,1,-13.2873,-7.63987
3019,1,0.0,1.0,2,3,1.0,0,1,0,0,0,1,-13.3828,-7.63198
3020,1,0.0,1.0,2,3,1.0,0,1,0,0,0,1,-12.8996,-7.24286
3021,1,0.0,1.0,2,3,1.0,0,1,0,0,0,1,-13.0022,-7.23878
3022,1,0.0,1.0,2,3,1.0,0,1,0,0,0,1,-13.0084,-7.21837
3023,1,0.0,1.0,2,3,1.0,0,0,0,0,2,0,-13.5613,-7.41919
3024,1,0.0,1.0,2,3,1.0,0,0,0,0,1,1,-13.2783,-7.44912
3025,1,0.0,1.0,2,3,1.0,0,0,0,0,1,1,-13.2484,-7.44422
3026,1,0.0,1.0,2,3,1.0,0,0,0,0,1,1,-13.2849,-7.44694
3027,1,0.0,1.0,2,3,1.0,0,0,0,0,1,1,-13.2419,-7.463
3028,1,0.0,1.0,2,3,1.0,0,0,0,0,1,1,-12.8495,-7.01564
3029,1,0.0,1.0,2,3,1.0,0,0,0,0,1,1,-12.8544,-6.94435
3030,1,0.0,1.0,2,3,1.0,0,0,0,0,0,2,-12.9099,-7.27197
3031,1,0.0,1.0,2,3,1.0,0,0,0,0,0,2,-12.625,-7.13347
3032,1,0.0,1.0,2,3,1.0,0,0,0,0,0,2,-13.0558,-7.42164
3033,1,0.0,1.0,2,3,1.0,0,0,0,0,0,2,-12.7034,-7.18
3034,1,0.0,1.0,2,0,1.0,0,0,0,0,0,1,-15.1314,-9.14575
3035,1,0.0,1.0,2,1,0.3333333333333333,0,0,0,0,0,0,-14.8721,-8.55989
3036,1,0.0,1.0,2,1,0.6666666666666666,0,0,0,0,0,1,-14.5431,-8.5139
3037,1,0.0,1.0,2,1,0.6666666666666666,0,0,0,0,0,1,-14.3001,-8.51064
3038,1,0.0,1.0,2,1,0.6666666666666666,0,0,0,0,0,1,-14.4669,-8.34791
3039,1,0.0,1.0,2,1,0.6666666666666666,0,0,0,0,0,1,-14.4854,-8.512
3040,1,0.0,1.0,2,1,1.0,1,0,0,0,0,1,-14.8278,-8.97214
3041,1,0.0,1.0,2,1,1.0,1,0,0,0,0,1,-15.0879,-8.76316
3042,1,0.0,1.0,2,1,1.0,1,0,0,0,0,1,-14.9045,-8.82466
3043,1,0.0,1.0,2,1,1.0,1,0,0,0,0,1,-15.3208,-9.05323
3044,1,0.0,1.0,2,1,1.0,1,0,0,0,0,1,-15.0476,-9.09759
3045,1,0.0,1.0,2,1,1.0,1,0,0,0,0,1,-14.8574,-8.77023
3046,1,0.0,1.0,2,1,1.0,0,1,0,0,0,1,-14.4457,-8.64071
3047,1,0.0,1.0,2,1,1.0,0,1,0,0,0,1,-14.3371,-8.61486
3048,1,0.0,1.0,2,1,1.0,0,1,0,0,0,1,-14.4242,-8.60261
3049,1,0.0,1.0,2,1,1.0,0,1,0,0,0,1,-14.2988,-8.84425
3050,1,0.0,1.0,2,1,1.0,0,1,0,0,0,1,-14.3929,-8.72887
3051,1,0.0,1.0,2,1,1.0,0,1,0,0,0,1,-14.3812,-8.80207
3052,1,0.0,1.0,2,1,1.0,0,0,0,0,1,1,-14.2751,-8.4437
3053,1,0.0,1.0,2,1,1.0,0,0,0,0,1,1,-14.2789,-8.32832
3054,1,0.0,1.0,2,1,1.0,0,0,0,0,0,2,-13.8843,-8.03906
3055,1,0.0,1.0,2,1,1.0,0,0,0,0,0,2,-13.9649,-8.4173
3056,1,0.0,1.0,2,1,1.0,0,0,0,0,0,2,-14.0718,-8.49322
3057,1,0.0,1.0,2,1,1.0,0,0,0,0,0,2,-14.0155,-8.36043
3058,1,0.0,1.0,2,2,0.3333333333333333,1,0,0,0,0,0,-14.5823,-8.39444
3059,1,0.0,1.0,2,2,0.3333333333333333,1,0,0,0,0,0,-13.9641,-8.67989
3060,1,0.0,1.0,2,2,0.3333333333333333,0,1,0,0,0,0,-14.1777,-8.23145
3061,1,0.0,1.0,2,2,0.3333333333333333,0,1,0,0,0,0,-13.8803,-8.09267
3062,1,0.0,1.0,2,2,0.3333333333333333,0,0,0,0,1,0,-14.0215,-7.9441
3063,1,0.0,1.0,2,2,0.3333333333333333,0,0,0,0,0,1,-13.7856,-8.04206
3064,1,0.0,1.0,2,2,0.3333333333333333,0,0,0,0,0,1,-13.5695,-7.84695
3065,1,0.0,1.0,2,2,0.6666666666666666,1,0,0,0,0,1,-14.148,-8.57594
3066,1,0.0,1.0,2,2,0.6666666666666666,1,0,0,0,0,1,-14.0604,-8.44968
3067,1,0.0,1.0,2,2,0.6666666666666666,1,0,0,0,0,1,-14.0865,-8.26138
3068,1,0.0,1.0,2,2,0.6666666666666666,1,0,0,0,0,1,-13.8307,-8.29703
3069,1,0.0,1.0,2,2,0.6666666666666666,1,0,0,0,0,1,-13.806,-8.00314
3070,1,0.0,1.0,2,2,0.6666666666666666,1,0,0,0,0,1,-14.2678,-8.44996
3071,1,0.0,1.0,2,2,0.6666666666666666,1,0,0,0,0,1,-14.4925,-8.27825
3072,1,0.0,1.0,2,2,0.6666666666666666,0,1,0,0,0,1,-13.9864,-7.906
3073,1,0.0,1.0,2,2,0.6666666666666666,0,1,0,0,0,1,-13.7423,-7.90437
3074,1,0.0,1.0,2,2,0.6666666666666666,0,1,0,0,0,1,-13.6688,-7.70872
3075,1,0.0,1.0,2,2,0.6666666666666666,0,1,0,0,0,1,-13.5047,-7.92396
3076,1,0.0,1.0,2,2,0.6666666666666666,0,1,0,0,0,1,-13.3121,-7.59851
3077,1,0.0,1.0,2,2,0.6666666666666666,0,1,0,0,0,1,-13.776,-8.10247
3078,1,0.0,1.0,2,2,0.6666666666666666,0,1,0,0,0,1,-13.5238,-8.14083
3079,1,0.0,1.0,2,2,0.6666666666666666,0,0,0,0,1,1,-13.7216,-7.7762
3080,1,0.0,1.0,2,2,0.6666666666666666,0,0,0,0,1,1,-13.5257,-7.76858
3081,1,0.0,1.0,2,2,0.6666666666666666,0,0,0,0,1,1,-13.6735,-7.80559
3082,1,0.0,1.0,2,2,0.6666666666666666,0,0,0,0,1,1,-13.6198,-7.75688
3083,1,0.0,1.0,2,2,0.6666666666666666,0,0,0,0,0,2,-13.3812,-7.72804
3084,1,0.0,1.0,2,2,0.6666666666666666,0,0,0,0,0,2,-13.6158,-7.70981
3085,1,0.0,1.0,2,2,0.6666666666666666,0,0,0,0,0,2,-13.3616,-7.73266
3086,1,0.0,1.0,2,2,0.6666666666666666,0,0,0,0,0,2,-13.317,-7.85811
3087,1,0.0,1.0,2,2,1.0,2,0,0,0,0,1,-14.4789,-8.95418
3088,1,0.0,1.0,2,2,1.0,2,0,0,0,0,1,-14.1151,-8.63771
3089,1,0.0,1.0,2,2,1.0,2,0,0,0,0,1,-14.1083,-8.73595
3090,1,0.0,1.0,2,2,1.0,1,1,0,0,0,1,-14.3086,-8.23662
3091,1,0.0,1.0,2,2,1.0,1,1,0,0,0,1,-14.3747,-8.20805
3092,1,0.0,1.0,2,2,1.0,1,1,0,0,0,1,-13.886,-8.25077
3093,1,0.0,1.0,2,2,1.0,1,1,0,0,0,1,-14.2237,-8.47934
3094,1,0.0,1.0,2,2,1.0,1,1,0,0,0,1,-14.0582,-8.52234
3095,1,0.0,1.0,2,2,1.0,1,1,0,0,0,1,-14.3143,-8.46601
3096,1,0.0,1.0,2,2,1.0,1,0,0,0,1,1,-14.3004,-8.10247
3097,1,0.0,1.0,2,2,1.0,1,0,0,0,1,1,-14.0501,-8.18791
3098,1,0.0,1.0,2,2,1.0,1,0,0,0,1,1,-14.015,-8.11036
3099,1,0.0,1.0,2,2,1.0,1,0,0,0,1,1,-14.0971,-8.32669
3100,1,0.0,1.0,2,2,1.0,1,0,0,0,1,1,-14.326,-8.20124
3101,1,0.0,1.0,2,2,1.0,1,0,0,0,1,1,-14.1339,-8.26655
3102,1,0.0,1.0,2,2,1.0,1,0,0,0,0,2,-13.9072,-8.07335
3103,1,0.0,1.0,2,2,1.0,1,0,0,0,0,2,-14.0248,-8.17104
3104,1,0.0,1.0,2,2,1.0,1,0,0,0,0,2,-13.7744,-8.19607
3105,1,0.0,1.0,2,2,1.0,0,2,0,0,0,1,-13.7037,-8.20097
3106,1,0.0,1.0,2,2,1.0,0,2,0,0,0,1,-13.6343,-8.30628
3107,1,0.0,1.0,2,2,1.0,0,2,0,0,0,1,-13.6941,-8.21539
3108,1,0.0,1.0,2,2,1.0,0,1,0,0,1,1,-13.5235,-7.97294
3109,1,0.0,1.0,2,2,1.0,0,1,0,0,1,1,-13.6169,-7.98655
3110,1,0.0,1.0,2,2,1.0,0,1,0,0,1,1,-13.594,-7.94083
3111,1,0.0,1.0,2,2,1.0,0,1,0,0,1,1,-13.5594,-8.07988
3112,1,0.0,1.0,2,2,1.0,0,1,0,0,1,1,-13.5548,-8.04042
3113,1,0.0,1.0,2,2,1.0,0,1,0,0,1,1,-13.625,-8.0992
3114,1,0.0,1.0,2,2,1.0,0,1,0,0,0,2,-13.2906,-8.08451
3115,1,0.0,1.0,2,2,1.0,0,1,0,0,0,2,-13.3679,-8.09131
3116,1,0.0,1.0,2,2,1.0,0,1,0,0,0,2,-13.3643,-8.06437
3117,1,0.0,1.0,2,2,1.0,0,0,0,0,2,1,-13.4909,-7.76015
3118,1,0.0,1.0,2,2,1.0,0,0,0,0,1,2,-13.219,-7.75933
3119,1,0.0,1.0,2,2,1.0,0,0,0,0,1,2,-13.2217,-7.74545
3120,1,0.0,1.0,2,2,1.0,0,0,0,0,1,2,-13.2773,-7.83471
3121,1,0.0,1.0,2,2,1.0,0,0,0,0,1,2,-13.3075,-7.85784
3122,1,0.0,1.0,2,2,1.0,0,0,0,0,0,3,-12.9036,-7.55225
3125,2,1.0,1.0,2,2,0.7142857142857143,0,0,0,0,0,0,-12.5583,-7.09728
3131,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-11.8141,-6.9936
3132,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-11.8557,-6.97864
3135,2,1.0,0.5,2,2,0.6666666666666666,0,0,0,0,0,0,-12.3885,-7.36123
36254,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-12.0429,-7.23769
36255,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.9463,-7.22299
36256,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.9836,-7.17429
36257,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.9556,-7.09265
36258,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.8432,-7.65429
36259,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.8857,-7.62926
36260,2,0.0,0.0,2,2,1.0,0,1,0,0,0,0,-12.5978,-7.96314
36261,1,0.0,0.0,1,1,1.0,0,1,0,0,0,0,-16.6659,-11.5697
36262,1,0.0,0.0,1,1,1.0,0,1,0,0,0,0,-16.6071,-11.29
36263,1,0.0,0.0,2,3,1.0,0,1,0,0,0,0,-13.566,-7.98138
36264,1,0.0,0.0,2,3,1.0,0,1,0,0,0,0,-13.209,-7.57239
36265,1,0.0,0.0,2,1,1.0,0,1,0,0,0,0,-14.8503,-9.1131
36266,1,0.0,0.0,2,1,1.0,0,1,0,0,0,0,-14.9674,-9.31065
36267,1,0.0,0.0,2,2,1.0,1,1,0,0,0,0,-14.3671,-8.90656
36268,1,0.0,0.0,2,2,1.0,0,1,1,0,0,0,-14.0814,-8.39118
36269,1,0.0,0.0,2,2,1.0,0,1,0,1,0,0,-13.4732,-7.503
36270,1,0.0,0.0,2,2,1.0,0,2,0,0,0,0,-14.228,-8.53377
36271,1,0.0,0.0,2,2,1.0,0,1,0,0,1,0,-13.9265,-8.28886
36272,1,0.0,0.0,2,2,1.0,0,1,0,0,1,0,-13.8258,-8.38574
36273,1,0.0,0.0,2,2,1.0,0,1,0,0,0,1,-13.9118,-8.3773
36274,2,1.0,0.5,2,2,1.0,0,1,0,0,0,0,-11.9238,-7.14272
36275,2,1.0,0.5,2,2,1.0,0,1,0,0,0,0,-11.8949,-7.09347
36276,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-12.0642,-7.13864
36277,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.9589,-6.95877
36278,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.8495,-7.02898
36279,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.8878,-6.98027
36280,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.9902,-7.14408
36281,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.9034,-7.12068
36282,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.7733,-7.43769
36283,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.8903,-7.44313
36284,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.8193,-7.47443
36285,2,1.0,0.0,2,2,1.0,0,1,0,0,0,0,-11.7923,-7.44912
36286,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.404,-7.75362
36287,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.5738,-7.62681
36288,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-11.921,-8.35363
36289,2,0.0,0.0,2,2,1.0,0,1,0,0,0,0,-12.723,-7.5196
