identifier,HOMO,LUMO,HOMO_LUMO_gap
36313,-13.5069,-7.4483,6.0586
36314,-13.5352,-7.38708,6.14812
36315,-14.0193,-8.36805,5.651249999999999
36316,-13.7374,-8.01049,5.726909999999998
36317,-13.8658,-8.11716,5.74864
36318,-13.7143,-8.05267,5.661629999999999
36319,-13.9034,-8.27172,5.631679999999999
36320,-13.791,-8.21131,5.579690000000001
36321,-13.5801,-8.13458,5.44552
36322,-10.6971,-6.1212,4.575900000000001
36323,-10.8198,-6.19522,4.624580000000001
36324,-10.7637,-6.45971,4.30399
36325,-10.8359,-6.30815,4.52775
36326,-11.0552,-6.7087,4.346499999999999
36327,-10.5221,-6.19168,4.33042
36328,-10.6729,-6.18978,4.48312
36329,-10.8089,-6.2276,4.5813
36330,-10.7077,-6.16365,4.544050000000001
36331,-10.4952,-6.2706,4.224600000000001
36332,-10.5708,-6.26406,4.3067400000000005
36333,-10.6424,-6.32039,4.322010000000001
36334,-10.6541,-6.16964,4.4844599999999994
36335,-10.8554,-6.38733,4.468069999999999
36336,-10.7724,-6.49101,4.281389999999999
36337,-10.8497,-6.30134,4.548360000000001
36338,-10.8154,-6.28583,4.5295700000000005
36339,-10.5493,-6.46978,4.0795200000000005
36340,-10.5403,-6.5574,3.9829
36341,-10.6805,-6.55495,4.1255500000000005
36342,-10.6105,-6.45373,4.15677
36343,-10.8775,-6.7019,4.175599999999999
36344,-10.933,-6.7887,4.144299999999999
36345,-11.1167,-6.45101,4.66569
36346,-11.1485,-6.78244,4.36606
36347,-11.1409,-6.78843,4.35247
36348,-11.0865,-6.66788,4.418619999999999
36349,-11.155,-6.66734,4.487659999999999
36350,-11.1986,-6.62026,4.578340000000001
36351,-12.0756,-6.94299,5.13261
36352,-12.2519,-7.00122,5.250679999999999
36353,-12.1621,-7.07714,5.084960000000001
36354,-12.2261,-7.07796,5.148140000000001
36355,-13.5676,-9.09024,4.477360000000001
36356,-13.403,-9.00289,4.40011
36357,-13.7393,-9.46358,4.27572
36358,-13.736,-9.4429,4.293100000000001
36359,-11.6623,-6.65019,5.01211
36360,-11.8538,-6.76693,5.086869999999999
36361,-11.8046,-6.78843,5.016170000000001
36362,-11.5872,-6.63169,4.955509999999999
36363,-12.6362,-7.41048,5.225720000000001
36364,-12.4087,-7.25021,5.15849
36365,-12.5836,-7.31851,5.265090000000001
36366,-12.6944,-7.51416,5.1802399999999995
36367,-12.2193,-7.05973,5.15957
36368,-12.4239,-7.20095,5.22295
36369,-12.1651,-7.2317,4.933400000000001
36370,-12.4362,-7.3264,5.1098
36371,-12.3978,-7.6464,4.7514
36372,-12.1289,-7.1215,5.0074
36373,-11.8394,-6.79904,5.04036
36374,-12.0231,-6.95333,5.069769999999999
36375,-11.6195,-6.60203,5.01747
36376,-11.7085,-6.64502,5.063480000000001
36377,-12.2753,-7.1283,5.146999999999999
36378,-12.1273,-6.95741,5.16989
36379,-12.084,-7.01972,5.064279999999999
36380,-12.1874,-7.12966,5.05774
36381,-12.1518,-7.01347,5.13833
36382,-11.9015,-6.76802,5.1334800000000005
36383,-11.8851,-6.79822,5.08688
36384,-11.9455,-6.84013,5.105369999999999
36385,-12.1616,-6.76448,5.39712
36386,-12.0266,-6.76203,5.26457
36387,-12.0917,-6.93428,5.157419999999999
36388,-12.1009,-6.9253,5.175599999999999
36389,-12.0876,-6.98517,5.10243
36390,-12.3151,-6.84775,5.46735
36391,-11.9902,-6.82244,5.1677599999999995
36392,-10.5063,-6.43196,4.074339999999999
36393,-10.5099,-6.38788,4.12202
36394,-10.527,-6.41128,4.11572
36395,-10.4473,-6.25645,4.19085
36396,-10.5161,-6.38162,4.13448
36397,-10.875,-6.51169,4.36331
36398,-10.7929,-6.57808,4.21482
36399,-10.4753,-6.77836,3.6969400000000006
36400,-10.5088,-6.70707,3.801730000000001
36401,-10.4239,-6.70217,3.72173
36402,-10.4633,-6.63577,3.8275300000000003
36403,-10.9768,-7.01564,3.9611600000000005
36404,-10.9866,-6.8472,4.139399999999999
36405,-10.915,-6.87278,4.0422199999999995
36406,-11.2146,-6.9253,4.289300000000001
36407,-11.1727,-6.98163,4.191070000000001
36408,-11.2008,-6.94435,4.256449999999999
36409,-11.084,-6.64339,4.4406099999999995
36410,-11.1738,-6.88938,4.28442
36411,-12.0566,-7.22354,4.83306
36412,-12.0427,-7.10326,4.93944
36413,-13.4854,-9.25269,4.232710000000001
36414,-13.5124,-9.25324,4.25916
36415,-13.9415,-9.69814,4.243359999999999
36416,-14.0283,-9.47964,4.54866
36417,-11.7303,-7.05728,4.673019999999999
36418,-11.4982,-6.59523,4.902970000000001
36419,-11.6141,-6.92122,4.692880000000001
36420,-11.2555,-6.65618,4.59932
36421,-12.4479,-7.64096,4.806940000000001
36422,-12.403,-7.70681,4.6961900000000005
36423,-12.5205,-7.74709,4.77341
36424,-12.7287,-7.7645,4.9642
36425,-12.2043,-7.59416,4.61014
36426,-12.2487,-7.39252,4.856179999999999
36427,-12.1839,-7.52069,4.663209999999999
36428,-12.2255,-7.70545,4.52005
36429,-12.2819,-7.77729,4.5046100000000004
36430,-12.1371,-7.46518,4.67192
36431,-11.8759,-7.4396,4.436299999999999
36432,-11.9662,-7.54926,4.41694
36433,-11.5153,-6.9234,4.5919
36434,-11.5825,-6.94244,4.640059999999999
36435,-12.145,-7.35415,4.79085
36436,-12.0835,-7.50953,4.573970000000001
36437,-12.0601,-7.44096,4.619140000000001
36438,-12.1673,-7.34245,4.824849999999999
36439,-12.0903,-7.36694,4.72336
36440,-11.8982,-7.29864,4.599559999999999
36441,-11.8808,-7.1898,4.691000000000001
36442,-11.9262,-7.303,4.6232
36443,-12.1485,-7.09211,5.05639
36444,-11.8786,-7.2083,4.6703
36445,-11.9698,-7.09891,4.870889999999999
36446,-11.957,-7.15714,4.799860000000001
36447,-11.9687,-7.2268,4.7419
36448,-12.1763,-6.89482,5.281479999999999
36449,-11.9466,-6.93483,5.01177
36450,-11.0603,-7.66763,3.39267
36451,-11.5194,-7.33565,4.183749999999999
36452,-11.007,-6.79251,4.21449
36453,-10.9735,-6.64611,4.327389999999999
36454,-11.016,-6.82108,4.19492
36455,-10.9787,-7.19633,3.7823700000000002
36456,-11.0111,-7.21347,3.7976300000000007
36457,-11.1028,-7.27987,3.8229300000000004
36458,-11.2857,-7.56695,3.71875
36459,-11.7488,-7.38327,4.365529999999999
36460,-11.5248,-7.28204,4.2427600000000005
36461,-12.5741,-7.8728,4.7013
36462,-14.1782,-9.98141,4.19679
36463,-14.3763,-10.2704,4.1059
36464,-11.73,-7.18327,4.54673
36465,-12.007,-7.37375,4.633249999999999
36466,-12.9069,-8.29267,4.614230000000001
36467,-13.0079,-8.35254,4.65536
36468,-12.7635,-8.08342,4.68008
36469,-12.8326,-8.25186,4.580739999999999
36470,-12.8443,-8.13947,4.704830000000001
36471,-12.7273,-7.85675,4.87055
36472,-12.0955,-7.35551,4.73999
36473,-12.4623,-8.02573,4.4365700000000015
36474,-12.3605,-7.90573,4.45477
36475,-12.4285,-7.97321,4.45529
36476,-12.2797,-7.76559,4.51411
36477,-12.2786,-7.70409,4.574510000000001
36478,-12.1825,-7.8026,4.379899999999999
36479,-12.1028,-7.73212,4.37068
36480,-12.1684,-7.83171,4.33669
40541,-17.445,-12.7624,4.682600000000001
40542,-18.571,-12.607,5.964000000000002
40543,-18.3759,-12.84,5.535900000000002
40544,-17.8436,-12.659,5.184599999999998
40545,-18.9312,-11.7964,7.1348
40546,-18.5206,-12.3624,6.158200000000003
40547,-17.8773,-12.6928,5.184500000000002
40548,-17.1981,-12.7695,4.428599999999999
40549,-17.2803,-12.7823,4.498000000000001
40550,-16.4705,-12.3578,4.112700000000002
40551,-17.0074,-12.591,4.416400000000001
40552,-17.3802,-13.0351,4.345099999999999
40553,-18.3516,-12.4255,5.926100000000002
40554,-18.9761,-11.76,7.216099999999999
40555,-18.6744,-12.56,6.114399999999998
40556,-18.651,-11.6487,7.0023
40557,-17.6074,-12.5303,5.077099999999998
40558,-16.3072,-13.093,3.2142000000000017
40610,-9.13868,-5.5631,3.5755800000000004
40611,-10.1341,-5.79358,4.34052
40612,-9.80372,-5.72609,4.07763
40613,-11.847,-7.67851,4.168489999999999
40614,-10.6165,-7.03986,3.5766400000000003
40615,-9.75257,-6.6687,3.08387
40616,-9.25623,-6.24121,3.0150200000000007
40617,-12.2879,-8.32805,3.959850000000001
40618,-11.0565,-8.16451,2.89199
40619,-10.1847,-8.01866,2.166039999999999
40620,-9.5229,-7.84423,1.6786700000000003
